CustomerID,Recency,Frequency,Monetary
17865,31,8.5,2231.4350000000004
17866,143,1.0,264.65000000000003
17867,31,5.0,344.44
17869,108,5.0,421.58
17870,3,8.5,1552.74
17871,205,1.0,155.9
17873,81,4.0,915.4800000000001
17874,186,6.0,640.36
17877,171,1.0,175.41000000000003
17878,44,1.0,368.25
17879,174,1.0,87.56
17880,365,1.0,458.92
17883,4,4.0,651.74
17884,4,3.0,427.05
17885,13,1.0,156.34
17886,32,3.0,694.08
17887,130,1.0,109.85000000000001
17888,22,7.0,596.55
17889,213,1.0,102.02
17890,323,2.0,586.89
17891,163,1.0,203.85999999999999
17892,57,3.0,190.7
17893,226,1.0,107.21
17894,72,6.0,766.96
17895,45,1.0,95.45
17896,24,1.0,76.80000000000001
17897,173,3.0,500.31
17898,86,2.0,152.06
17899,160,1.0,154.55
17900,191,2.0,112.19999999999999
17901,30,1.0,110.38
17904,22,1.0,181.07
17905,72,4.0,486.84000000000003
17906,248,1.0,72.9
17908,374,1.0,232.03
17911,10,1.0,366.23
17912,360,4.0,288.46
17913,59,2.0,408.65
17914,4,1.0,329.36
17917,46,3.0,335.03
17919,89,1.0,741.6
17920,5,8.5,2231.4350000000004
17921,65,3.0,542.16
17924,12,6.0,1095.9
17925,373,1.0,38.400000000000006
17926,134,2.0,397.29
17928,46,2.0,179.54000000000002
17929,12,3.0,115.20000000000002
17930,36,5.0,889.9200000000001
17931,135,2.0,376.8
17932,30,3.0,1331.57
17934,52,2.0,520.8900000000001
17935,139,2.0,145.79
17936,6,1.0,366.93
17937,9,6.0,1451.0400000000002
17939,160,1.0,99.14
17940,50,8.0,422.4000000000001
17941,131,1.0,76.80000000000001
17942,8,1.0,40.300000000000004
17946,234,1.0,120.53
17947,38,1.0,170.52
17948,148,1.0,38.400000000000006
17949,2,8.5,2231.4350000000004
17950,73,3.0,482.2
17951,40,3.0,566.34
17954,6,8.5,1743.5
17955,199,4.0,418.25
17956,250,1.0,12.75
17957,67,1.0,111.68
17958,117,1.0,161.96
17960,172,1.0,73.78
17961,22,8.5,1116.04
17962,143,1.0,102.41
17964,32,2.0,463.21
17965,38,8.5,2134.73
17966,38,4.0,716.23
17967,372,1.0,112.27
17968,374,1.0,265.1
17969,167,2.0,191.6
17970,212,1.0,477.59000000000003
17972,242,1.0,135.19
17973,52,1.0,324.44
17974,25,3.0,703.99
17975,16,8.5,2231.4350000000004
17976,373,1.0,321.79
17977,30,1.0,246.74
17978,366,1.0,183.8
17979,36,2.0,485.06
17980,166,3.0,570.5000000000001
17984,146,1.0,152.68
17985,23,1.0,540.45
17986,57,1.0,20.8
17987,186,1.0,196.17000000000002
17988,12,7.0,199.57
17990,237,3.0,615.5400000000001
17991,226,2.0,72.75
17994,122,2.0,311.09
17997,75,8.0,1613.5
17999,38,2.0,380.39
18001,13,2.0,412.97
18004,363,1.0,157.92
18005,4,2.0,226.47
18006,24,1.0,351.88
18008,71,6.0,178.88000000000002
18009,236,1.0,247.39
18010,257,1.0,149.6
18011,374,1.0,102.78999999999999
18013,156,2.0,187.29
18014,29,1.0,162.22
18015,5,1.0,120.03
18016,33,4.0,1309.44
18017,82,2.0,76.80000000000001
18018,109,2.0,122.14
18019,52,1.0,38.45
18022,36,1.0,612.72
18024,153,2.0,209.78000000000003
18027,99,1.0,115.31
18030,5,2.0,144.10000000000002
18032,335,1.0,73.5
18033,66,1.0,93.82000000000001
18034,22,2.0,418.68
18035,36,3.0,591.99
18036,33,3.0,403.12
18037,155,6.0,70.02
18040,20,2.0,357.20000000000005
18041,12,8.5,2231.4350000000004
18042,54,1.0,131.75
18043,25,3.0,529.29
18044,5,8.5,1962.54
18045,46,1.0,178.34
18048,204,2.0,127.77000000000001
18050,360,1.0,74.4
18053,71,1.0,300.02
18055,8,8.0,2231.4350000000004
18058,10,1.0,83.76
18059,24,3.0,291.76
18061,22,8.5,1365.73
18062,174,3.0,661.12
18064,134,2.0,201.60000000000002
18065,6,8.5,1987.8
18066,76,1.0,279.0
18067,41,1.0,394.93
18069,27,5.0,2009.24
18071,258,2.0,446.40000000000003
18072,186,1.0,239.04
18073,115,8.5,1847.9
18074,374,1.0,353.90000000000003
18075,24,6.0,1645.3200000000002
18077,9,8.5,2200.46
18078,218,1.0,97.24000000000001
18079,46,4.0,2231.4350000000004
18080,19,2.0,76.80000000000001
18081,37,3.0,343.45
18082,26,1.0,680.84
18084,17,1.0,38.400000000000006
18085,331,2.0,599.35
18087,99,1.0,38.400000000000006
18088,62,1.0,166.03
18092,3,8.5,2231.4350000000004
18093,94,2.0,436.20000000000005
18094,82,6.0,1501.3200000000002
18095,333,1.0,306.95
18096,12,3.0,847.86
18097,8,6.0,2231.4350000000004
18099,128,1.0,168.31
18101,12,2.0,222.4
18102,1,8.5,2231.4350000000004
18104,38,1.0,754.64
18105,38,1.0,113.48000000000002
18106,330,1.0,378.7
18108,255,1.0,271.0
18109,2,8.5,2231.4350000000004
18110,20,1.0,198.8
18112,13,2.0,352.69
18113,369,1.0,38.400000000000006
18116,68,7.0,1235.1
18117,26,1.0,315.65
18118,11,8.5,2231.4350000000004
18119,368,1.0,163.0
18120,215,1.0,111.15
18121,150,2.0,637.14
18122,9,6.0,1791.51
18123,25,2.0,526.44
18125,30,2.0,410.78
18126,61,1.0,200.92000000000002
18127,20,3.0,347.08
18129,244,1.0,112.55000000000001
18130,16,3.0,1059.39
18133,213,1.0,38.400000000000006
18135,30,5.0,358.85
18136,64,2.0,440.74
18139,18,6.0,2231.4350000000004
18142,158,2.0,489.6
18143,117,2.0,1000.16
18144,8,8.5,1096.15
18145,13,3.0,2231.4350000000004
18146,141,2.0,160.35000000000002
18147,46,2.0,178.14
18149,51,2.0,226.10000000000002
18150,33,3.0,566.58
18151,135,1.0,340.8
18154,4,2.0,399.19
18155,76,2.0,257.69
18156,13,2.0,675.64
18158,10,2.0,453.4
18160,58,2.0,638.0600000000001
18161,16,4.0,1290.31
18164,38,1.0,399.65000000000003
18165,178,1.0,155.46
18167,24,3.0,1156.2
18168,177,4.0,754.26
18169,61,1.0,190.05
18170,34,3.0,817.8100000000001
18171,59,5.0,1161.24
18172,15,8.5,2231.4350000000004
18173,87,3.0,570.96
18174,8,1.0,38.400000000000006
18176,359,1.0,476.35
18177,32,6.0,1294.47
18178,129,3.0,1257.51
18179,10,6.0,1584.49
18180,5,6.0,1843.75
18181,25,1.0,366.85
18183,228,1.0,316.07000000000005
18184,16,1.0,38.400000000000006
18185,250,1.0,304.25
18188,16,2.0,1184.8
18189,78,1.0,457.14
18190,193,2.0,284.46000000000004
18192,72,1.0,861.97
18193,166,1.0,243.76
18194,83,1.0,256.40000000000003
18196,96,1.0,235.85
18198,5,8.5,2231.4350000000004
18200,107,1.0,150.35
18202,200,2.0,897.46
18203,158,1.0,144.82
18204,72,3.0,1934.08
18205,37,2.0,516.16
18209,29,1.0,139.10000000000002
18210,2,5.0,2231.4350000000004
18211,26,4.0,451.67
18212,327,1.0,216.07
18213,237,1.0,232.48000000000002
18215,90,1.0,287.34000000000003
18216,32,1.0,481.75
18217,30,2.0,613.67
18218,212,1.0,139.5
18219,3,8.5,1963.8600000000001
18220,227,1.0,76.80000000000001
18221,23,5.0,1040.41
18222,93,1.0,426.08000000000004
18223,5,8.5,2231.4350000000004
18225,4,8.5,2231.4350000000004
18226,45,8.5,2231.4350000000004
18227,218,1.0,93.75
18228,57,2.0,726.35
18229,12,8.5,2231.4350000000004
18230,10,6.0,1719.2800000000002
18231,193,3.0,1508.8200000000002
18232,82,4.0,592.97
18233,326,1.0,38.400000000000006
18235,72,3.0,1752.14
18236,30,6.0,876.09
18237,3,5.0,987.1
18239,219,3.0,1308.13
18240,47,1.0,130.98000000000002
18241,10,8.5,2046.89
18242,73,4.0,1716.6100000000001
18245,8,6.0,2127.88
18246,24,2.0,144.70000000000002
18248,123,2.0,762.52
18249,18,1.0,95.34
18251,88,1.0,614.4000000000001
18252,51,2.0,516.77
18255,90,1.0,103.3
18257,40,6.0,1900.63
18259,25,3.0,1337.5000000000002
18260,173,5.0,1971.0
18261,44,2.0,324.24
18262,141,1.0,149.48
18263,26,3.0,1208.76
18265,73,2.0,801.51
18268,135,1.0,25.5
18269,367,1.0,167.4
18270,39,1.0,156.4
18272,3,6.0,2231.4350000000004
18273,3,3.0,115.20000000000002
18274,31,1.0,175.92
18276,44,1.0,275.26
18277,59,1.0,110.38
18278,74,1.0,173.9
18281,181,1.0,80.82
18282,8,2.0,178.05
18283,4,8.5,1839.28
18287,43,3.0,1528.1000000000001
0,260,8.5,2231.4350000000004
12347,318,1.0,475.39
12348,319,1.0,212.40000000000003
12350,311,1.0,332.8
12352,263,5.0,833.51
12359,306,1.0,1412.71
12361,288,1.0,189.9
12362,296,1.0,472.5
12365,292,2.0,359.09000000000003
12370,275,1.0,842.33
12372,297,1.0,389.92
12373,312,1.0,361.8
12377,316,1.0,563.7
12383,271,1.0,296.17
12388,276,2.0,313.95000000000005
12395,262,2.0,479.41
12399,262,1.0,288.05
12401,304,1.0,84.3
12407,265,1.0,226.3
12408,261,2.0,734.69
12410,309,2.0,570.53
12414,311,1.0,152.16
12415,282,2.0,2231.4350000000004
12417,282,2.0,698.84
12421,320,1.0,157.45
12423,264,2.0,539.66
12428,265,4.0,2231.4350000000004
12431,286,3.0,1221.93
12434,261,1.0,277.05
12435,268,1.0,729.6000000000001
12437,269,4.0,731.37
12455,296,2.0,1239.7400000000002
12458,285,1.0,380.82000000000005
12462,304,1.0,632.51
12464,285,2.0,248.20000000000002
12468,317,1.0,220.59
12471,267,4.0,1250.72
12472,268,2.0,1253.74
12474,267,3.0,1402.45
12476,299,2.0,611.82
12477,302,1.0,1331.6000000000001
12480,268,1.0,676.82
12494,296,1.0,250.0
12500,267,3.0,336.3
12502,269,2.0,1068.65
12507,299,1.0,341.46000000000004
12509,285,1.0,154.3
12514,268,1.0,990.28
12520,260,2.0,1180.96
12523,269,2.0,258.49
12524,282,2.0,741.74
12527,295,1.0,128.4
12528,277,2.0,739.71
12539,263,2.0,2231.4350000000004
12540,261,2.0,980.74
12541,281,1.0,312.4
12545,260,1.0,582.55
12547,281,1.0,159.4
12553,260,3.0,645.76
12559,311,2.0,443.06
12561,303,1.0,238.85
12564,262,1.0,441.3
12565,289,1.0,145.92
12567,309,1.0,1167.13
12574,316,1.0,218.45
12576,305,1.0,266.85
12582,289,1.0,203.56
12583,274,2.0,865.6600000000001
12584,281,1.0,397.03000000000003
12591,318,1.0,407.25
12594,295,1.0,256.0
12597,269,1.0,470.55
12598,285,1.0,590.6600000000001
12599,286,2.0,312.46000000000004
12600,265,2.0,271.22
12601,303,1.0,113.10000000000001
12604,262,1.0,178.5
12609,319,1.0,287.93
12613,263,2.0,783.86
12614,278,1.0,315.6
12616,298,1.0,230.4
12621,260,3.0,1296.14
12623,277,1.0,304.5
12625,320,1.0,1225.92
12626,317,1.0,148.5
12633,288,1.0,593.82
12637,264,2.0,201.27
12645,317,1.0,365.70000000000005
12647,267,1.0,173.10000000000002
12653,297,1.0,404.70000000000005
12654,296,1.0,166.6
12662,277,2.0,638.1
12668,260,2.0,1940.28
12676,261,2.0,515.8000000000001
12678,285,1.0,295.98
12679,284,1.0,760.46
12681,263,4.0,1724.15
12682,271,3.0,1262.89
12683,262,3.0,1202.68
12691,319,2.0,188.4
12693,265,2.0,401.9
12707,292,1.0,545.32
12708,278,1.0,282.65999999999997
12709,284,2.0,799.1800000000001
12712,269,3.0,792.95
12714,295,1.0,871.1
12720,263,3.0,874.76
12721,304,1.0,439.42
12726,265,2.0,685.08
12727,282,4.0,1675.8200000000002
12728,285,1.0,200.72
12731,313,1.0,1464.5700000000002
12735,316,1.0,425.15000000000003
12744,319,1.0,1413.18
12747,284,1.0,307.58000000000004
12748,260,8.5,1521.76
12753,283,2.0,1822.9800000000002
12754,278,2.0,61.62
12755,281,1.0,17.549999999999997
12758,277,1.0,1388.0300000000002
12759,276,1.0,444.8
12764,317,1.0,1235.93
12766,292,1.0,833.5500000000001
12775,263,2.0,450.16
12778,260,3.0,401.46
12779,270,2.0,523.58
12781,285,1.0,472.16
12782,318,1.0,587.63
12811,261,3.0,514.85
12817,282,1.0,142.24
12818,262,1.0,459.6000000000001
12823,290,2.0,76.80000000000001
12826,317,1.0,329.38
12831,263,1.0,211.45
12834,283,1.0,312.38
12836,312,1.0,765.84
12839,288,1.0,342.56
12841,278,5.0,569.04
12842,309,1.0,256.83000000000004
12843,265,1.0,93.4
12845,268,4.0,148.59000000000003
12849,269,1.0,627.85
12852,295,1.0,311.55
12853,316,1.0,427.40000000000003
12854,319,1.0,389.90000000000003
12857,303,1.0,745.0500000000001
12866,284,1.0,524.77
12867,264,2.0,912.95
12868,269,2.0,430.72
12873,283,1.0,153.60000000000002
12877,289,1.0,38.400000000000006
12878,267,1.0,315.18
12881,276,1.0,141.4
12891,293,1.0,38.400000000000006
12897,302,1.0,76.80000000000001
12901,261,3.0,743.5200000000001
12902,265,1.0,138.68
12908,313,1.0,38.400000000000006
12913,283,2.0,321.15000000000003
12916,321,1.0,740.6
12921,265,6.0,2231.4350000000004
12924,276,1.0,164.40000000000003
12929,312,1.0,117.85
12931,270,2.0,192.00000000000003
12933,284,1.0,96.65
12935,320,1.0,431.63
12937,268,1.0,174.23000000000002
12939,274,2.0,768.0000000000001
12945,289,1.0,443.35
12948,261,2.0,520.56
12951,320,1.0,117.4
12955,268,1.0,471.21999999999997
12956,307,1.0,108.07
12971,261,8.5,1228.89
12980,283,3.0,192.00000000000003
12988,293,1.0,505.82
12989,268,2.0,301.80000000000007
12990,311,1.0,77.4
12993,299,1.0,102.89999999999999
12994,269,1.0,352.6
12997,318,1.0,253.15
13000,260,1.0,256.78
13001,265,5.0,2231.4350000000004
13002,319,1.0,120.94999999999999
13004,285,3.0,908.25
13012,295,1.0,376.07
13014,263,2.0,630.08
13018,264,3.0,975.0500000000001
13021,264,1.0,259.35
13026,276,1.0,84.36
13027,269,1.0,115.20000000000002
13035,261,1.0,269.40000000000003
13038,291,1.0,311.40000000000003
13043,274,1.0,385.42
13044,292,1.0,535.27
13046,267,1.0,197.72
13047,310,1.0,446.3
13049,319,1.0,153.78
13050,263,4.0,1282.01
13068,320,1.0,38.400000000000006
13069,261,2.0,504.73
13072,267,1.0,177.15
13077,291,2.0,262.47
13078,276,3.0,1018.2
13081,264,3.0,2231.4350000000004
13082,270,1.0,271.5
13085,296,1.0,254.10000000000002
13089,261,8.5,2231.4350000000004
13090,267,2.0,314.34000000000003
13092,278,1.0,110.2
13093,276,3.0,1125.9
13094,283,2.0,76.80000000000001
13097,260,2.0,1381.63
13098,274,3.0,725.1000000000001
13102,265,5.0,1100.5
13104,268,1.0,69.0
13110,284,2.0,530.85
13113,264,5.0,1185.47
13117,278,2.0,202.38
13118,289,1.0,190.93
13121,270,1.0,283.73
13126,275,1.0,209.94
13132,262,1.0,70.7
13133,274,2.0,109.8
13137,309,1.0,206.63
13139,260,1.0,192.00000000000003
13141,316,2.0,524.57
13148,262,4.0,1128.4
13149,290,1.0,375.54
13151,296,1.0,1257.8700000000001
13157,299,1.0,195.42
13158,319,1.0,256.40999999999997
13161,314,1.0,112.75
13166,284,1.0,417.2
13168,293,2.0,812.83
13171,300,1.0,140.35
13174,317,1.0,665.0
13178,296,1.0,414.0
13183,261,1.0,250.8
13184,291,1.0,212.52
13185,268,1.0,38.400000000000006
13196,263,1.0,510.58000000000004
13198,319,1.0,800.19
13199,268,5.0,640.5000000000001
13208,310,1.0,168.45
13216,268,1.0,164.10000000000002
13225,271,1.0,153.60000000000002
13226,274,1.0,108.21000000000001
13230,283,4.0,692.6
13239,262,1.0,323.40999999999997
13246,293,1.0,227.65000000000003
13249,262,1.0,76.80000000000001
13261,269,2.0,345.6
13262,264,1.0,187.69
13263,261,3.0,950.58
13265,274,1.0,307.44
13267,262,4.0,593.97
13268,268,1.0,648.53
13280,317,1.0,392.01
13285,291,1.0,666.89
13292,285,1.0,249.57
13299,269,1.0,121.20000000000002
13301,293,1.0,173.91
13305,274,2.0,276.90000000000003
13309,309,1.0,390.71
13319,271,4.0,1131.91
13324,313,1.0,192.00000000000003
13327,260,2.0,602.0
13328,317,1.0,559.6800000000001
13330,316,1.0,295.02
13334,306,1.0,1581.39
13340,277,1.0,1769.5900000000001
13341,261,1.0,726.65
13344,278,1.0,1288.3500000000001
13345,288,1.0,377.90000000000003
13358,269,1.0,427.43
13362,288,1.0,812.7
13373,277,1.0,952.9000000000001
13381,299,1.0,416.11
13382,281,1.0,222.99
13394,268,2.0,596.98
13396,320,1.0,366.27000000000004
13397,295,1.0,225.90000000000003
13405,318,1.0,160.05
13408,262,6.0,2062.3900000000003
13410,264,2.0,337.04
13414,297,1.0,38.400000000000006
13421,291,1.0,819.64
13425,295,1.0,401.57
13451,270,1.0,607.13
13452,260,2.0,76.80000000000001
13453,290,1.0,182.4
13458,288,2.0,1244.46
13468,260,8.0,1139.77
13475,262,2.0,868.6
13476,282,1.0,554.4
13477,292,1.0,185.39999999999998
13488,261,2.0,1254.6200000000001
13489,290,2.0,115.68
13491,264,4.0,557.82
13493,276,2.0,270.75000000000006
13494,312,1.0,316.26000000000005
13497,283,1.0,194.55
13499,270,1.0,158.23000000000002
13501,289,1.0,1043.72
13502,275,1.0,74.56
13506,317,1.0,157.4
13509,274,2.0,247.72
13512,261,1.0,251.21
13520,260,1.0,363.48
13533,268,2.0,144.94
13534,262,7.0,1071.65
13538,275,2.0,300.6
13539,310,1.0,164.1
13551,320,1.0,91.80000000000001
13552,316,1.0,229.50000000000003
13557,281,1.0,240.68
13576,262,3.0,321.57000000000005
13581,310,1.0,118.0
13584,307,1.0,142.4
13590,304,1.0,249.06
13591,267,1.0,462.2
13592,265,1.0,76.72
13593,264,2.0,429.5
13599,284,1.0,324.27000000000004
13600,313,1.0,213.07000000000002
13606,312,1.0,70.02
13610,286,1.0,234.12
13615,319,1.0,415.53000000000003
13623,268,2.0,217.3
13629,311,1.0,192.00000000000003
13630,286,1.0,286.54
13631,268,1.0,38.400000000000006
13636,261,2.0,291.85
13650,268,1.0,339.72
13654,274,1.0,312.93
13659,321,1.0,976.5
13662,260,1.0,227.70000000000002
13666,288,2.0,64.05
13668,269,3.0,972.0400000000001
13672,302,1.0,106.50000000000001
13675,285,1.0,308.44
13684,286,1.0,65.13
13694,262,8.5,2231.4350000000004
13695,260,1.0,83.14
13700,272,1.0,301.04
13703,319,1.0,38.400000000000006
13706,303,1.0,329.29
13707,268,2.0,778.36
13708,272,1.0,285.33
13709,316,1.0,454.3
13715,282,1.0,137.49
13716,270,1.0,138.28
13717,299,1.0,298.05
13718,296,1.0,114.05000000000001
13722,283,1.0,1164.39
13725,265,5.0,1394.2
13728,311,1.0,158.57999999999998
13736,261,1.0,357.53
13742,288,3.0,1145.98
13743,260,1.0,140.52
13744,293,1.0,812.76
13750,297,1.0,157.20000000000002
13751,289,1.0,160.35000000000002
13753,288,1.0,681.86
13754,318,1.0,150.6
13767,286,3.0,824.32
13777,265,5.0,934.8000000000001
13784,282,3.0,171.15000000000003
13792,288,1.0,74.60000000000001
13798,263,8.5,1963.8000000000002
13799,295,1.0,321.0
13800,310,1.0,548.52
13802,312,1.0,458.84000000000003
13804,290,1.0,723.63
13809,306,1.0,155.05
13815,319,1.0,955.01
13819,302,3.0,1003.1500000000001
13821,262,1.0,270.15
13824,311,1.0,318.48
13837,318,1.0,102.45
13842,274,2.0,581.23
13848,298,1.0,115.20000000000002
13851,289,1.0,246.32
13854,264,7.0,1050.98
13862,291,1.0,247.15
13865,290,1.0,123.30000000000001
13869,263,2.0,1249.54
13870,288,1.0,536.23
13871,261,3.0,1222.5
13873,310,1.0,121.45
13875,302,1.0,340.65
13880,284,2.0,388.1
13881,278,2.0,652.8000000000001
13884,278,3.0,196.25
13893,298,1.0,479.50000000000006
13894,311,1.0,160.85
13899,275,1.0,285.90000000000003
13900,263,1.0,293.98
13901,319,1.0,192.85
13904,295,1.0,201.12
13908,277,1.0,482.0
13911,265,3.0,841.55
13931,281,1.0,376.05
13932,295,1.0,307.4
13934,264,1.0,762.9
13939,312,1.0,184.5
13941,298,1.0,304.20000000000005
13946,268,1.0,114.15
13951,295,1.0,212.56
13953,275,1.0,38.400000000000006
13955,306,1.0,192.5
13956,272,1.0,118.02
13959,282,1.0,122.7
13963,309,2.0,274.83000000000004
13969,268,1.0,145.55
13971,270,2.0,638.02
13973,288,1.0,234.5
13975,277,1.0,671.16
13983,269,2.0,76.80000000000001
13985,265,1.0,393.0
13993,290,1.0,398.3
14004,289,1.0,776.9000000000001
14006,313,1.0,228.60000000000002
14012,278,1.0,327.6
14013,276,1.0,118.5
14016,270,1.0,929.76
14030,306,1.0,307.23
14031,281,1.0,332.91
14032,276,1.0,309.64
14035,268,2.0,566.8000000000001
14036,285,1.0,626.65
14040,314,2.0,498.05000000000007
14041,267,1.0,139.91
14044,310,1.0,158.89000000000001
14046,285,1.0,153.07
14048,306,1.0,409.93
14049,318,1.0,990.38
14051,263,4.0,1001.5000000000001
14056,261,4.0,1204.14
14057,281,3.0,986.8100000000001
14059,267,1.0,171.0
14060,271,3.0,591.1600000000001
14064,275,1.0,185.15
14066,267,1.0,152.55
14068,321,1.0,263.75
14071,261,2.0,354.65
14075,262,1.0,298.62
14077,275,1.0,117.11
14078,285,1.0,56.050000000000004
14081,303,1.0,498.1
14083,274,1.0,14.399999999999999
14085,260,4.0,754.72
14092,270,1.0,238.20000000000002
14099,296,1.0,194.89000000000001
14101,265,2.0,527.3500000000001
14107,260,2.0,805.43
14110,267,1.0,658.74
14112,276,1.0,612.3
14114,274,1.0,140.1
14127,311,1.0,314.63
14129,261,1.0,358.3
14130,320,1.0,478.51
14133,316,1.0,318.0
14147,286,1.0,76.80000000000001
14155,267,1.0,118.75
14156,270,8.5,2231.4350000000004
14157,286,1.0,269.18
14161,279,1.0,263.04
14162,293,1.0,175.28
14165,276,1.0,120.44
14167,264,1.0,110.65
14176,298,2.0,296.15000000000003
14180,271,5.0,878.12
14188,311,1.0,384.80000000000007
14189,289,2.0,489.45
14193,270,1.0,420.14
14194,267,3.0,1579.42
14205,265,1.0,222.9
14209,260,1.0,419.2
14210,297,1.0,308.78000000000003
14211,285,2.0,440.5
14214,278,1.0,638.65
14215,316,1.0,160.05
14217,265,2.0,218.35
14223,265,1.0,304.9
14224,321,1.0,244.3
14226,270,1.0,587.2
14227,285,1.0,736.7
14229,292,1.0,206.70000000000002
14231,289,1.0,308.95
14232,265,1.0,693.1800000000001
14233,311,2.0,367.75000000000006
14235,261,1.0,599.51
14239,283,3.0,782.88
14243,289,2.0,667.8
14245,264,1.0,1005.1
14247,279,1.0,136.76999999999998
14248,319,1.0,136.98
14256,261,1.0,432.0
14257,319,1.0,620.14
14258,265,2.0,550.2
14267,261,2.0,741.36
14276,290,1.0,334.75
14282,267,1.0,303.2
14289,290,1.0,322.24
14291,276,1.0,882.28
14292,283,1.0,319.6
14293,306,1.0,133.8
14297,275,1.0,229.8
14298,268,8.5,2231.4350000000004
14299,319,1.0,202.8
14309,297,2.0,328.20000000000005
14312,274,2.0,284.47
14315,267,1.0,530.4
14329,274,1.0,578.02
14334,275,2.0,699.35
14336,277,1.0,527.82
14341,319,2.0,335.63
14344,276,1.0,146.18
14346,298,1.0,262.44
14348,261,1.0,348.67
14350,275,1.0,282.93
14352,274,1.0,198.9
14367,277,1.0,785.16
14368,320,1.0,155.0
14371,296,1.0,99.3
14377,263,1.0,150.60000000000002
14379,296,1.0,110.98
14386,297,1.0,142.4
14388,282,1.0,401.45
14395,271,1.0,360.24
14401,316,1.0,158.64000000000001
14404,260,1.0,247.20000000000002
14407,277,1.0,357.18
14408,265,1.0,267.28000000000003
14409,319,1.0,253.3
14410,306,1.0,137.65
14411,311,1.0,537.6000000000001
14415,305,1.0,495.83
14422,268,1.0,401.31
14426,277,3.0,1395.48
14431,303,1.0,422.96000000000004
14438,307,1.0,131.9
14439,320,1.0,1156.5000000000002
14440,317,1.0,440.36
14442,317,1.0,645.98
14443,311,1.0,304.9
14447,281,1.0,265.0
14450,321,1.0,161.03
14457,311,1.0,107.04
14460,311,1.0,30.0
14461,262,1.0,760.07
14462,268,4.0,574.26
14465,303,1.0,228.00000000000003
14466,281,2.0,466.65000000000003
14467,313,1.0,131.7
14470,288,1.0,297.64
14472,286,1.0,397.92
14473,283,1.0,38.400000000000006
14475,305,1.0,305.15
14477,298,1.0,38.400000000000006
14481,288,1.0,288.3
14483,282,1.0,137.1
14496,312,1.0,234.47
14497,310,1.0,475.37
14499,279,1.0,122.87
14501,320,1.0,66.93
14502,272,3.0,665.87
14504,260,2.0,281.79
14505,269,1.0,560.74
14506,284,1.0,297.16
14507,277,2.0,366.25
14513,289,1.0,18.75
14520,291,1.0,38.400000000000006
14524,282,1.0,194.6
14527,261,8.5,887.66
14530,263,2.0,1066.91
14532,286,2.0,559.0500000000001
14534,270,5.0,1011.6800000000001
14536,260,1.0,158.35
14540,310,1.0,195.9
14541,288,4.0,805.5
14543,269,4.0,353.95000000000005
14548,318,1.0,76.80000000000001
14549,312,1.0,289.24
14555,303,1.0,163.9
14560,261,7.0,461.28000000000003
14562,290,2.0,434.7
14570,281,2.0,179.11
14572,269,1.0,603.0500000000001
14573,282,2.0,303.1
14586,277,1.0,237.36
14587,260,4.0,677.9
14595,314,1.0,143.20000000000002
14600,306,1.0,393.33000000000004
14603,275,1.0,76.80000000000001
14606,261,8.5,2231.4350000000004
14607,262,1.0,115.20000000000002
14609,297,1.0,38.400000000000006
14616,285,2.0,48.480000000000004
14620,284,1.0,235.35
14631,299,1.0,236.9
14632,263,1.0,114.56
14633,267,1.0,344.90000000000003
14636,269,1.0,300.19
14639,292,1.0,530.39
14644,299,1.0,187.50000000000003
14645,276,1.0,176.5
14646,260,5.0,2231.4350000000004
14656,284,1.0,133.11
14657,283,1.0,108.32000000000001
14659,264,3.0,1002.89
14662,276,2.0,356.98
14665,297,3.0,666.51
14667,275,2.0,457.20000000000005
14670,281,2.0,392.86
14676,284,1.0,360.36
14680,295,2.0,1314.9
14688,264,5.0,927.96
14692,300,1.0,121.25
14693,265,1.0,83.80000000000001
14701,267,4.0,1131.3
14702,282,3.0,394.5
14709,277,2.0,864.4000000000001
14711,263,1.0,200.51999999999998
14713,268,2.0,252.51999999999998
14715,299,1.0,92.3
14727,275,1.0,231.23000000000002
14730,277,1.0,250.87
14732,284,1.0,470.88
14733,271,3.0,1085.65
14735,263,4.0,600.65
14738,317,1.0,204.77
14740,284,1.0,491.7
14744,298,4.0,257.53000000000003
14745,286,1.0,208.2
14754,296,1.0,228.26999999999998
14755,297,1.0,491.32
14758,260,1.0,620.55
14760,298,1.0,89.2
14762,264,1.0,300.52
14769,265,1.0,2231.4350000000004
14776,313,1.0,488.76
14778,309,1.0,327.45
14779,281,1.0,38.0
14782,320,1.0,148.5
14794,262,1.0,261.63
14796,260,5.0,1606.08
14798,311,1.0,75.68
14800,272,1.0,622.65
14803,276,2.0,329.39000000000004
14805,314,1.0,109.25
14810,272,3.0,446.76
14817,278,1.0,569.19
14825,276,2.0,455.48
14840,268,1.0,62.85
14841,275,2.0,1360.19
14842,309,1.0,53.400000000000006
14849,298,3.0,708.98
14850,312,1.0,325.75
14854,275,1.0,398.68
14870,262,1.0,273.55
14875,263,1.0,130.4
14878,293,1.0,111.88
14880,289,1.0,129.2
14895,291,1.0,2231.4350000000004
14897,297,1.0,175.5
14898,303,1.0,168.35
14903,279,1.0,529.88
14911,260,8.5,2231.4350000000004
14913,274,1.0,308.36
14915,278,1.0,142.28
14930,275,1.0,1075.43
14934,283,1.0,768.84
14935,298,1.0,384.00000000000006
14936,276,1.0,1540.96
14944,297,2.0,678.59
